company_id,cost_center,year,month,budget_amount
C05,CC-C05-D02,2025,11,1721.02
C05,CC-C05-D02,2025,12,1431.95
C05,CC-C05-D02,2026,1,1494.53
C05,CC-C05-D02,2026,2,1431.31
C05,CC-C05-D02,2026,3,1675.23
C05,CC-C05-D02,2026,4,1582.1
C05,CC-C05-D02,2026,5,1692.8
C05,CC-C05-D02,2026,6,1531.26
C05,CC-C05-D02,2026,7,1728.42
C05,CC-C05-D03,2025,6,2523.25
C05,CC-C05-D03,2025,7,2391.57
C05,CC-C05-D03,2025,8,2365.92
C05,CC-C05-D03,2025,9,2592.97
C05,CC-C05-D03,2025,10,1962.96
C05,CC-C05-D03,2025,11,1983.42
C05,CC-C05-D03,2025,12,2511.26
C05,CC-C05-D03,2026,1,2298.14
C05,CC-C05-D03,2026,2,2142.34
C05,CC-C05-D03,2026,3,2204.94
C05,CC-C05-D03,2026,4,2209.37
C05,CC-C05-D03,2026,5,2199.68
C05,CC-C05-D03,2026,6,2241.4
C05,CC-C05-D03,2026,7,2524.38
C05,CC-C05-D04,2025,6,504.37
C05,CC-C05-D04,2025,7,483.43
C05,CC-C05-D04,2025,8,545.08
C05,CC-C05-D04,2025,9,476.94
C05,CC-C05-D04,2025,10,576.81
C05,CC-C05-D04,2025,11,521.59
C05,CC-C05-D04,2025,12,511.47
C05,CC-C05-D04,2026,1,581.14
C05,CC-C05-D04,2026,2,531.16
C05,CC-C05-D04,2026,3,455.01
C05,CC-C05-D04,2026,4,533.26
C05,CC-C05-D04,2026,5,456.21
C05,CC-C05-D04,2026,6,567.82
C05,CC-C05-D04,2026,7,565.18
C05,CC-C05-D05,2025,6,897.14
C05,CC-C05-D05,2025,7,967.5
C05,CC-C05-D05,2025,8,1003.5
C05,CC-C05-D05,2025,9,965.01
C05,CC-C05-D05,2025,10,962.52
C05,CC-C05-D05,2025,11,941.57
C05,CC-C05-D05,2025,12,1068.17
C05,CC-C05-D05,2026,1,1280.53
C05,CC-C05-D05,2026,2,1051.0
C05,CC-C05-D05,2026,3,1241.97
C05,CC-C05-D05,2026,4,1036.44
C05,CC-C05-D05,2026,5,1318.31
C05,CC-C05-D05,2026,6,1025.52
C05,CC-C05-D05,2026,7,1317.86
C05,CC-C05-D06,2025,6,2244.16
C05,CC-C05-D06,2025,7,2055.9
C05,CC-C05-D06,2025,8,2171.13
C05,CC-C05-D06,2025,9,2037.17
C05,CC-C05-D06,2025,10,2138.05
C05,CC-C05-D06,2025,11,1816.38
C05,CC-C05-D06,2025,12,2034.0
C05,CC-C05-D06,2026,1,2382.41
C05,CC-C05-D06,2026,2,1894.75
C05,CC-C05-D06,2026,3,2131.97
C05,CC-C05-D06,2026,4,2300.77
C05,CC-C05-D06,2026,5,2035.05
C05,CC-C05-D06,2026,6,1822.55
C05,CC-C05-D06,2026,7,2168.93
C05,CC-C05-D07,2025,6,2247.79
C05,CC-C05-D07,2025,7,1972.69
C05,CC-C05-D07,2025,8,2467.73
C05,CC-C05-D07,2025,9,2276.0
C05,CC-C05-D07,2025,10,1913.81
C05,CC-C05-D07,2025,11,2394.11
C05,CC-C05-D07,2025,12,2496.22
C05,CC-C05-D07,2026,1,2610.79
C05,CC-C05-D07,2026,2,2754.97
C05,CC-C05-D07,2026,3,2887.89
C05,CC-C05-D07,2026,4,2302.62
C05,CC-C05-D07,2026,5,2684.27
C05,CC-C05-D07,2026,6,2796.28
C05,CC-C05-D07,2026,7,2242.55
C05,CC-C05-D08,2025,6,2166.29
C05,CC-C05-D08,2025,7,1988.37
C05,CC-C05-D08,2025,8,2105.3
C05,CC-C05-D08,2025,9,2379.74
C05,CC-C05-D08,2025,10,2322.87
C05,CC-C05-D08,2025,11,2232.25
C05,CC-C05-D08,2025,12,2312.18
C05,CC-C05-D08,2026,1,2403.98
C05,CC-C05-D08,2026,2,2064.75
C05,CC-C05-D08,2026,3,2510.23
C05,CC-C05-D08,2026,4,2491.28
C05,CC-C05-D08,2026,5,2495.3
C05,CC-C05-D08,2026,6,2038.88
C05,CC-C05-D08,2026,7,2555.39
C05,CC-C05-D09,2025,6,1415.87
C05,CC-C05-D09,2025,7,1520.84
C05,CC-C05-D09,2025,8,1311.42
C05,CC-C05-D09,2025,9,1597.45
C05,CC-C05-D09,2025,10,1566.16
C05,CC-C05-D09,2025,11,1474.09
C05,CC-C05-D09,2025,12,1471.34
C05,CC-C05-D09,2026,1,1445.03
C05,CC-C05-D09,2026,2,1628.74
C05,CC-C05-D09,2026,3,1264.61
C05,CC-C05-D09,2026,4,1494.02
C05,CC-C05-D09,2026,5,1224.64
C05,CC-C05-D09,2026,6,1451.62
C05,CC-C05-D09,2026,7,1408.25
C05,CC-C05-D10,2025,6,1946.56
C05,CC-C05-D10,2025,7,1997.08
C05,CC-C05-D10,2025,8,1930.81
C05,CC-C05-D10,2025,9,2387.59
C05,CC-C05-D10,2025,10,2331.92
C05,CC-C05-D10,2025,11,2396.19
C05,CC-C05-D10,2025,12,2099.38
C05,CC-C05-D10,2026,1,1804.42
C05,CC-C05-D10,2026,2,2000.68
C05,CC-C05-D10,2026,3,2220.79
C05,CC-C05-D10,2026,4,2281.05
C05,CC-C05-D10,2026,5,1903.54
C05,CC-C05-D10,2026,6,2025.43
C05,CC-C05-D10,2026,7,2320.62
C05,CC-C05-D11,2025,6,1271.98
C05,CC-C05-D11,2025,7,1315.78
C05,CC-C05-D11,2025,8,1223.93
C05,CC-C05-D11,2025,9,1224.58
C05,CC-C05-D11,2025,10,1405.54
C05,CC-C05-D11,2025,11,1333.97
C05,CC-C05-D11,2025,12,1513.41
C05,CC-C05-D11,2026,1,1891.98
C05,CC-C05-D11,2026,2,1515.98
C05,CC-C05-D11,2026,3,1730.31
C05,CC-C05-D11,2026,4,1582.24
C05,CC-C05-D11,2026,5,1657.72
C05,CC-C05-D11,2026,6,1540.19
C05,CC-C05-D11,2026,7,1570.81
C06,CC-C06-D01,2025,6,19305.6
C06,CC-C06-D01,2025,7,21682.75
C06,CC-C06-D01,2025,8,23182.92
C06,CC-C06-D01,2025,9,18179.39
C06,CC-C06-D01,2025,10,20756.09
C06,CC-C06-D01,2025,11,17542.89
C06,CC-C06-D01,2025,12,18442.29
C06,CC-C06-D01,2026,1,21806.84
C06,CC-C06-D01,2026,2,22873.88
C06,CC-C06-D01,2026,3,27459.4
C06,CC-C06-D01,2026,4,25258.43
C06,CC-C06-D01,2026,5,21029.72
C06,CC-C06-D01,2026,6,27817.63
C06,CC-C06-D01,2026,7,24646.39
C06,CC-C06-D02,2025,6,12509.62
C06,CC-C06-D02,2025,7,12853.74
C06,CC-C06-D02,2025,8,12891.69
C06,CC-C06-D02,2025,9,10543.46
C06,CC-C06-D02,2025,10,13131.43
C06,CC-C06-D02,2025,11,12543.91
C06,CC-C06-D02,2025,12,10039.42
C06,CC-C06-D02,2026,1,10631.37
C06,CC-C06-D02,2026,2,11436.14
C06,CC-C06-D02,2026,3,12232.95
C06,CC-C06-D02,2026,4,13262.97
C06,CC-C06-D02,2026,5,13181.64
C06,CC-C06-D02,2026,6,12894.89
C06,CC-C06-D02,2026,7,13329.9
C06,CC-C06-D03,2025,6,6844.18
C06,CC-C06-D03,2025,7,8246.46
C06,CC-C06-D03,2025,8,8494.91
C06,CC-C06-D03,2025,9,8209.62
C06,CC-C06-D03,2025,10,7885.48
C06,CC-C06-D03,2025,11,7671.43
C06,CC-C06-D03,2025,12,7546.98
C06,CC-C06-D03,2026,1,7260.79
C06,CC-C06-D03,2026,2,7385.45
C06,CC-C06-D03,2026,3,6779.1
C06,CC-C06-D03,2026,4,7972.37
C06,CC-C06-D03,2026,5,8350.21
C06,CC-C06-D03,2026,6,6748.45
C06,CC-C06-D03,2026,7,8730.85
C06,CC-C06-D04,2025,6,16089.58
C06,CC-C06-D04,2025,7,14416.76
C06,CC-C06-D04,2025,8,14246.71
C06,CC-C06-D04,2025,9,15155.91
C06,CC-C06-D04,2025,10,14920.16
C06,CC-C06-D04,2025,11,16687.19
C06,CC-C06-D04,2025,12,17281.93
C06,CC-C06-D04,2026,1,16954.45
C06,CC-C06-D04,2026,2,15331.82
C06,CC-C06-D04,2026,3,14249.07
C06,CC-C06-D04,2026,4,16582.76
C06,CC-C06-D04,2026,5,17557.51
C06,CC-C06-D04,2026,6,17647.43
C06,CC-C06-D04,2026,7,15790.42
C06,CC-C06-D05,2025,6,5981.87
C06,CC-C06-D05,2025,7,6840.18
C06,CC-C06-D05,2025,8,7657.79
C06,CC-C06-D05,2025,9,7054.08
C06,CC-C06-D05,2025,10,6312.92
C06,CC-C06-D05,2025,11,7451.93
C06,CC-C06-D05,2025,12,6088.83
C06,CC-C06-D05,2026,1,6690.4
C06,CC-C06-D05,2026,2,7706.34
C06,CC-C06-D05,2026,3,6679.6
C06,CC-C06-D05,2026,4,5871.91
C06,CC-C06-D05,2026,5,6478.57
C06,CC-C06-D05,2026,6,6721.97
C06,CC-C06-D05,2026,7,6224.98
C06,CC-C06-D06,2025,6,5636.4
C06,CC-C06-D06,2025,7,5797.73
C06,CC-C06-D06,2025,8,5625.7
C06,CC-C06-D06,2025,9,5280.52
C06,CC-C06-D06,2025,10,5487.81
C06,CC-C06-D06,2025,11,4840.37
C06,CC-C06-D06,2025,12,5744.02
C06,CC-C06-D06,2026,1,5246.49
C06,CC-C06-D06,2026,2,5834.3
C06,CC-C06-D06,2026,3,5935.85
C06,CC-C06-D06,2026,4,5727.31
C06,CC-C06-D06,2026,5,5035.05
C06,CC-C06-D06,2026,6,6309.27
C06,CC-C06-D06,2026,7,6105.58
C06,CC-C06-D07,2025,6,12156.8
C06,CC-C06-D07,2025,7,9217.58
C06,CC-C06-D07,2025,8,9547.96
C06,CC-C06-D07,2025,9,11429.25
C06,CC-C06-D07,2025,10,12132.16
C06,CC-C06-D07,2025,11,12193.05
C06,CC-C06-D07,2025,12,12075.3
C06,CC-C06-D07,2026,1,11209.87
C06,CC-C06-D07,2026,2,13437.39
C06,CC-C06-D07,2026,3,12838.48
C06,CC-C06-D07,2026,4,12908.08
C06,CC-C06-D07,2026,5,13270.66
C06,CC-C06-D07,2026,6,13292.73
C06,CC-C06-D07,2026,7,11324.13
C06,CC-C06-D08,2025,6,6751.92
C06,CC-C06-D08,2025,7,7367.84
C06,CC-C06-D08,2025,8,7265.63
C06,CC-C06-D08,2025,9,6917.62
C06,CC-C06-D08,2025,10,6420.1
C06,CC-C06-D08,2025,11,7741.76
C06,CC-C06-D08,2025,12,7451.38
C06,CC-C06-D08,2026,1,6690.8
C06,CC-C06-D08,2026,2,6060.7
C06,CC-C06-D08,2026,3,6351.69
C06,CC-C06-D08,2026,4,7661.88
C06,CC-C06-D08,2026,5,6820.45
C06,CC-C06-D08,2026,6,7300.08
C06,CC-C06-D08,2026,7,7415.12
C07,CC-C07-D01,2025,6,5207.23
C07,CC-C07-D01,2025,7,4717.31
C07,CC-C07-D01,2025,8,5355.89
C07,CC-C07-D01,2025,9,5004.63
C07,CC-C07-D01,2025,10,6036.17
C07,CC-C07-D01,2025,11,6099.12
C07,CC-C07-D01,2025,12,4831.2
C07,CC-C07-D01,2026,1,5505.58
C07,CC-C07-D01,2026,2,5530.52
C07,CC-C07-D01,2026,3,7057.82
C07,CC-C07-D01,2026,4,6690.95
C07,CC-C07-D01,2026,5,5881.41
C07,CC-C07-D01,2026,6,6457.68
C07,CC-C07-D01,2026,7,6650.73
C07,CC-C07-D02,2025,6,4276.9
C07,CC-C07-D02,2025,7,3585.0
C07,CC-C07-D02,2025,8,3678.75
C07,CC-C07-D02,2025,9,3439.41
C07,CC-C07-D02,2025,10,3439.02
C07,CC-C07-D02,2025,11,4022.69
C07,CC-C07-D02,2025,12,3666.81
C07,CC-C07-D02,2026,1,3907.4
C07,CC-C07-D02,2026,2,4049.27
C07,CC-C07-D02,2026,3,3694.38
C07,CC-C07-D02,2026,4,3510.06
C07,CC-C07-D02,2026,5,3888.73
C07,CC-C07-D02,2026,6,3573.99
C07,CC-C07-D02,2026,7,4331.01
C07,CC-C07-D03,2025,6,4767.66
C07,CC-C07-D03,2025,7,4293.77
C07,CC-C07-D03,2025,8,5057.32
C07,CC-C07-D03,2025,9,4779.49
C07,CC-C07-D03,2025,10,4338.95
C07,CC-C07-D03,2025,11,4664.9
C07,CC-C07-D03,2025,12,5252.02
C07,CC-C07-D03,2026,1,6507.72
C07,CC-C07-D03,2026,2,5258.55
C07,CC-C07-D03,2026,3,5590.33
C07,CC-C07-D03,2026,4,5406.79
C07,CC-C07-D03,2026,5,5283.96
C07,CC-C07-D03,2026,6,6280.44
C07,CC-C07-D03,2026,7,6635.61
C07,CC-C07-D04,2025,6,1790.68
C07,CC-C07-D04,2025,7,1877.45
C07,CC-C07-D04,2025,8,2115.6
C07,CC-C07-D04,2025,9,2102.2
C07,CC-C07-D04,2025,10,2156.66
C07,CC-C07-D04,2025,11,2200.29
C07,CC-C07-D04,2025,12,2237.99
C07,CC-C07-D04,2026,1,1914.11
C07,CC-C07-D04,2026,2,1983.02
C07,CC-C07-D04,2026,3,1947.7
C07,CC-C07-D04,2026,4,2101.11
C07,CC-C07-D04,2026,5,2064.8
C07,CC-C07-D04,2026,6,1711.01
C07,CC-C07-D04,2026,7,2022.3
C07,CC-C07-D05,2025,6,4200.48
C07,CC-C07-D05,2025,7,4113.22
C07,CC-C07-D05,2025,8,4021.55
C07,CC-C07-D05,2025,9,3292.98
C07,CC-C07-D05,2025,10,4382.28
C07,CC-C07-D05,2025,11,3765.12
C07,CC-C07-D05,2025,12,3577.12
C07,CC-C07-D05,2026,1,4808.8
C07,CC-C07-D05,2026,2,4997.78
C07,CC-C07-D05,2026,3,4411.32
C07,CC-C07-D05,2026,4,4068.68
C07,CC-C07-D05,2026,5,4440.77
C07,CC-C07-D05,2026,6,4092.85
C07,CC-C07-D05,2026,7,4321.41
C07,CC-C07-D06,2025,6,2389.48
C07,CC-C07-D06,2025,7,2392.52
C07,CC-C07-D06,2025,8,2244.7
C07,CC-C07-D06,2025,9,2277.99
C07,CC-C07-D06,2025,10,1955.92
C07,CC-C07-D06,2025,11,2249.45
C07,CC-C07-D06,2025,12,2577.59
C07,CC-C07-D06,2026,1,2842.01
C07,CC-C07-D06,2026,2,2583.61
C07,CC-C07-D06,2026,3,2814.85
C07,CC-C07-D06,2026,4,2354.48
C07,CC-C07-D06,2026,5,2690.72
C07,CC-C07-D06,2026,6,3071.67
C07,CC-C07-D06,2026,7,2909.23
C07,CC-C07-D07,2025,6,4863.94
C07,CC-C07-D07,2025,7,3972.88
C07,CC-C07-D07,2025,8,4450.47
C07,CC-C07-D07,2025,9,4700.51
C07,CC-C07-D07,2025,10,3979.08
C07,CC-C07-D07,2025,11,3694.37
C07,CC-C07-D07,2025,12,4383.81
C07,CC-C07-D07,2026,1,3738.51
C07,CC-C07-D07,2026,2,4499.54
C07,CC-C07-D07,2026,3,4416.99
C07,CC-C07-D07,2026,4,4192.06
C07,CC-C07-D07,2026,5,4685.2
C07,CC-C07-D07,2026,6,3908.73
C07,CC-C07-D07,2026,7,4460.04
C07,CC-C07-D08,2025,6,3002.74
C07,CC-C07-D08,2025,7,3036.26
C07,CC-C07-D08,2025,8,2394.8
C07,CC-C07-D08,2025,9,2846.15
C07,CC-C07-D08,2025,10,3074.11
C07,CC-C07-D08,2025,11,2915.33
C07,CC-C07-D08,2025,12,2787.49
C07,CC-C07-D08,2026,1,3072.59
C07,CC-C07-D08,2026,2,3000.76
C07,CC-C07-D08,2026,3,2908.45
C07,CC-C07-D08,2026,4,2774.92
C07,CC-C07-D08,2026,5,2742.81
C07,CC-C07-D08,2026,6,3050.66
C07,CC-C07-D08,2026,7,3067.96
C08,CC-C08-D01,2025,6,3825.87
C08,CC-C08-D01,2025,7,4275.5
C08,CC-C08-D01,2025,8,4406.12
C08,CC-C08-D01,2025,9,4603.7
C08,CC-C08-D01,2025,10,3659.61
C08,CC-C08-D01,2025,11,4545.85
C08,CC-C08-D01,2025,12,3825.1
C08,CC-C08-D01,2026,1,3932.24
C08,CC-C08-D01,2026,2,4338.14
C08,CC-C08-D01,2026,3,4518.42
C08,CC-C08-D01,2026,4,3607.86
C08,CC-C08-D01,2026,5,4434.81
C08,CC-C08-D01,2026,6,4559.83
C08,CC-C08-D01,2026,7,4503.5
C08,CC-C08-D02,2025,6,979.0
C08,CC-C08-D02,2025,7,1056.74
C08,CC-C08-D02,2025,8,930.58
C08,CC-C08-D02,2025,9,924.24
C08,CC-C08-D02,2025,10,797.1
C08,CC-C08-D02,2025,11,905.01
C08,CC-C08-D02,2025,12,866.69
C08,CC-C08-D02,2026,1,1059.9
C08,CC-C08-D02,2026,2,998.99
C08,CC-C08-D02,2026,3,1208.91
C08,CC-C08-D02,2026,4,1257.29
C08,CC-C08-D02,2026,5,1115.56
C08,CC-C08-D02,2026,6,987.45
C08,CC-C08-D02,2026,7,1019.49
C08,CC-C08-D03,2025,6,1389.5
C08,CC-C08-D03,2025,7,1783.3
C08,CC-C08-D03,2025,8,1387.55
C08,CC-C08-D03,2025,9,1549.8
C08,CC-C08-D03,2025,10,1745.01
C08,CC-C08-D03,2025,11,1450.47
C08,CC-C08-D03,2025,12,1536.71
C08,CC-C08-D03,2026,1,1741.22
C08,CC-C08-D03,2026,2,1576.74
C08,CC-C08-D03,2026,3,1419.52
C08,CC-C08-D03,2026,4,1672.88
C08,CC-C08-D03,2026,5,1413.99
C08,CC-C08-D03,2026,6,1432.66
C08,CC-C08-D03,2026,7,1832.55
C08,CC-C08-D04,2025,6,752.62
C08,CC-C08-D04,2025,7,983.24
C08,CC-C08-D04,2025,8,965.25
C08,CC-C08-D04,2025,9,899.6
C08,CC-C08-D04,2025,10,758.28
C08,CC-C08-D04,2025,11,986.46
C08,CC-C08-D04,2025,12,983.57
C08,CC-C08-D04,2026,1,800.36
C08,CC-C08-D04,2026,2,908.79
C08,CC-C08-D04,2026,3,817.56
C08,CC-C08-D04,2026,4,867.86
C08,CC-C08-D04,2026,5,953.95
C08,CC-C08-D04,2026,6,959.27
C08,CC-C08-D04,2026,7,908.09
C08,CC-C08-D05,2025,6,1372.83
C08,CC-C08-D05,2025,7,1498.03
C08,CC-C08-D05,2025,8,1458.01
C08,CC-C08-D05,2025,9,1331.34
C08,CC-C08-D05,2025,10,1507.97
C08,CC-C08-D05,2025,11,1336.76
C08,CC-C08-D05,2025,12,1460.14
C08,CC-C08-D05,2026,1,1608.56
C08,CC-C08-D05,2026,2,1536.25
C08,CC-C08-D05,2026,3,1354.13
C08,CC-C08-D05,2026,4,1534.5
C08,CC-C08-D05,2026,5,1581.72
C08,CC-C08-D05,2026,6,1260.88
C08,CC-C08-D05,2026,7,1549.88
C08,CC-C08-D06,2025,6,1269.76
C08,CC-C08-D06,2025,7,1386.86
C08,CC-C08-D06,2025,8,1363.83
C08,CC-C08-D06,2025,9,1312.1
C08,CC-C08-D06,2025,10,1586.53
C08,CC-C08-D06,2025,11,1387.99
C08,CC-C08-D06,2025,12,1254.85
C08,CC-C08-D06,2026,1,1871.64
C08,CC-C08-D06,2026,2,1602.33
C08,CC-C08-D06,2026,3,1936.82
C08,CC-C08-D06,2026,4,1511.24
C08,CC-C08-D06,2026,5,1666.23
C08,CC-C08-D06,2026,6,1936.22
C08,CC-C08-D06,2026,7,1526.43
C08,CC-C08-D07,2025,6,2423.22
C08,CC-C08-D07,2025,7,2365.44
C08,CC-C08-D07,2025,8,2234.62
C08,CC-C08-D07,2025,9,2113.59
C08,CC-C08-D07,2025,10,2348.62
C08,CC-C08-D07,2025,11,2440.95
C08,CC-C08-D07,2025,12,2372.85
C08,CC-C08-D07,2026,1,1895.44
C08,CC-C08-D07,2026,2,2257.61
C08,CC-C08-D07,2026,3,2205.48
C08,CC-C08-D07,2026,4,1930.98
C08,CC-C08-D07,2026,5,1958.32
C08,CC-C08-D07,2026,6,2460.5
C08,CC-C08-D07,2026,7,2503.03
C08,CC-C08-D08,2025,6,709.34
C08,CC-C08-D08,2025,7,703.96
C08,CC-C08-D08,2025,8,677.44
C08,CC-C08-D08,2025,9,797.61
C08,CC-C08-D08,2025,10,691.91
C08,CC-C08-D08,2025,11,635.15
C08,CC-C08-D08,2025,12,623.21
C08,CC-C08-D08,2026,1,725.41
C08,CC-C08-D08,2026,2,616.34
C08,CC-C08-D08,2026,3,611.73
C08,CC-C08-D08,2026,4,732.78
C08,CC-C08-D08,2026,5,751.11
C08,CC-C08-D08,2026,6,683.08
C08,CC-C08-D08,2026,7,648.0
C09,CC-C09-D01,2025,6,15862.28
C09,CC-C09-D01,2025,7,19773.38
C09,CC-C09-D01,2025,8,19946.61
C09,CC-C09-D01,2025,9,20513.86
C09,CC-C09-D01,2025,10,18253.89
C09,CC-C09-D01,2025,11,20813.06
C09,CC-C09-D01,2025,12,20992.73
C09,CC-C09-D01,2026,1,22757.44
C09,CC-C09-D01,2026,2,24917.2
C09,CC-C09-D01,2026,3,23776.06
C09,CC-C09-D01,2026,4,24786.32
C09,CC-C09-D01,2026,5,21926.11
C09,CC-C09-D01,2026,6,20849.49
C09,CC-C09-D01,2026,7,19882.0
C09,CC-C09-D02,2025,6,5450.38
C09,CC-C09-D02,2025,7,5053.38
C09,CC-C09-D02,2025,8,4672.69
C09,CC-C09-D02,2025,9,5067.58
C09,CC-C09-D02,2025,10,4582.17
C09,CC-C09-D02,2025,11,5474.99
C09,CC-C09-D02,2025,12,4900.44
C09,CC-C09-D02,2026,1,5362.07
C09,CC-C09-D02,2026,2,5374.99
C09,CC-C09-D02,2026,3,4698.64
C09,CC-C09-D02,2026,4,5435.57
C09,CC-C09-D02,2026,5,4516.25
C09,CC-C09-D02,2026,6,5287.94
C09,CC-C09-D02,2026,7,5562.54
C09,CC-C09-D03,2025,6,13148.87
C09,CC-C09-D03,2025,7,12413.63
C09,CC-C09-D03,2025,8,12993.88
C09,CC-C09-D03,2025,9,12383.3
C09,CC-C09-D03,2025,10,10854.06
C09,CC-C09-D03,2025,11,11070.71
C09,CC-C09-D03,2025,12,11348.6
C09,CC-C09-D03,2026,1,13853.88
C09,CC-C09-D03,2026,2,11414.89
C09,CC-C09-D03,2026,3,12238.35
C09,CC-C09-D03,2026,4,11051.84
C09,CC-C09-D03,2026,5,10465.01
C09,CC-C09-D03,2026,6,11658.0
C09,CC-C09-D03,2026,7,13192.9
C09,CC-C09-D04,2025,6,5028.94
C09,CC-C09-D04,2025,7,5406.93
C09,CC-C09-D04,2025,8,6177.09
C09,CC-C09-D04,2025,9,5309.73
C09,CC-C09-D04,2025,10,5672.45
C09,CC-C09-D04,2025,11,5096.0
C09,CC-C09-D04,2025,12,5072.34
C09,CC-C09-D04,2026,1,5410.34
C09,CC-C09-D04,2026,2,6481.52
C09,CC-C09-D04,2026,3,6324.97
C09,CC-C09-D04,2026,4,6524.11
C09,CC-C09-D04,2026,5,5809.35
C09,CC-C09-D04,2026,6,5613.77
C09,CC-C09-D04,2026,7,6360.23
C09,CC-C09-D05,2025,6,8642.62
C09,CC-C09-D05,2025,7,10875.18
C09,CC-C09-D05,2025,8,9160.56
C09,CC-C09-D05,2025,9,8707.82
C09,CC-C09-D05,2025,10,8897.03
C09,CC-C09-D05,2025,11,9439.58
C09,CC-C09-D05,2025,12,8789.31
C09,CC-C09-D05,2026,1,10884.5
C09,CC-C09-D05,2026,2,9688.74
C09,CC-C09-D05,2026,3,10969.29
C09,CC-C09-D05,2026,4,10970.54
C09,CC-C09-D05,2026,5,8919.34
C09,CC-C09-D05,2026,6,10143.48
C09,CC-C09-D05,2026,7,10562.63
C09,CC-C09-D06,2025,6,10365.74
C09,CC-C09-D06,2025,7,9365.34
C09,CC-C09-D06,2025,8,11150.46
C09,CC-C09-D06,2025,9,9970.54
C09,CC-C09-D06,2025,10,8956.11
C09,CC-C09-D06,2025,11,9064.83
C09,CC-C09-D06,2025,12,9693.43
C09,CC-C09-D06,2026,1,10517.63
C09,CC-C09-D06,2026,2,11011.97
C09,CC-C09-D06,2026,3,10464.4
C09,CC-C09-D06,2026,4,9212.05
C09,CC-C09-D06,2026,5,10656.42
C09,CC-C09-D06,2026,6,9018.13
C09,CC-C09-D06,2026,7,10392.47
C09,CC-C09-D07,2025,6,11797.64
C09,CC-C09-D07,2025,7,11446.22
C09,CC-C09-D07,2025,8,11131.55
C09,CC-C09-D07,2025,9,11333.06
C09,CC-C09-D07,2025,10,10102.58
C09,CC-C09-D07,2025,11,10869.44
C09,CC-C09-D07,2025,12,9817.01
C09,CC-C09-D07,2026,1,10470.09
C09,CC-C09-D07,2026,2,12320.73
C09,CC-C09-D07,2026,3,11911.17
C09,CC-C09-D07,2026,4,11237.61
C09,CC-C09-D07,2026,5,11424.69
C09,CC-C09-D07,2026,6,10228.99
C09,CC-C09-D07,2026,7,10706.91
C09,CC-C09-D08,2025,6,9731.6
C09,CC-C09-D08,2025,7,11234.18
C09,CC-C09-D08,2025,8,11694.35
C09,CC-C09-D08,2025,9,11022.67
C09,CC-C09-D08,2025,10,11155.88
C09,CC-C09-D08,2025,11,10100.69
C09,CC-C09-D08,2025,12,11655.1
C09,CC-C09-D08,2026,1,10892.22
C09,CC-C09-D08,2026,2,13038.84
C09,CC-C09-D08,2026,3,12431.07
C09,CC-C09-D08,2026,4,12223.94
C09,CC-C09-D08,2026,5,12955.77
C09,CC-C09-D08,2026,6,9689.41
C09,CC-C09-D08,2026,7,12946.32
C09,CC-C09-D09,2025,6,2440.21
C09,CC-C09-D09,2025,7,2485.16
C09,CC-C09-D09,2025,8,2730.51
C09,CC-C09-D09,2025,9,2322.26
C09,CC-C09-D09,2025,10,2320.39
C09,CC-C09-D09,2025,11,2245.43
C09,CC-C09-D09,2025,12,2387.7
C09,CC-C09-D09,2026,1,2878.51
C09,CC-C09-D09,2026,2,3293.98
C09,CC-C09-D09,2026,3,3026.58
C09,CC-C09-D09,2026,4,3334.57
C09,CC-C09-D09,2026,5,3250.28
C09,CC-C09-D09,2026,6,2949.49
C09,CC-C09-D09,2026,7,3483.46
C10,CC-C10-D01,2025,6,2260.93
C10,CC-C10-D01,2025,7,2407.47
C10,CC-C10-D01,2025,8,2592.23
C10,CC-C10-D01,2025,9,2229.97
C10,CC-C10-D01,2025,10,2332.79
C10,CC-C10-D01,2025,11,2316.6
C10,CC-C10-D01,2025,12,2797.4
C10,CC-C10-D01,2026,1,2639.6
C10,CC-C10-D01,2026,2,2591.14
C10,CC-C10-D01,2026,3,2624.15
C10,CC-C10-D01,2026,4,2411.48
C10,CC-C10-D01,2026,5,2195.03
C10,CC-C10-D01,2026,6,2747.01
C10,CC-C10-D01,2026,7,2560.68
C10,CC-C10-D02,2025,6,4568.23
C10,CC-C10-D02,2025,7,4420.91
C10,CC-C10-D02,2025,8,3970.74
C10,CC-C10-D02,2025,9,4424.42
C10,CC-C10-D02,2025,10,3752.88
C10,CC-C10-D02,2025,11,4221.67
C10,CC-C10-D02,2025,12,4950.73
C10,CC-C10-D02,2026,1,4032.42
C10,CC-C10-D02,2026,2,4770.68
C10,CC-C10-D02,2026,3,3953.58
C10,CC-C10-D02,2026,4,4092.18
C10,CC-C10-D02,2026,5,5026.95
C10,CC-C10-D02,2026,6,4665.68
C10,CC-C10-D02,2026,7,4206.57
C10,CC-C10-D03,2025,6,2724.49
C10,CC-C10-D03,2025,7,2492.77
C10,CC-C10-D03,2025,8,2631.18
C10,CC-C10-D03,2025,9,2625.81
C10,CC-C10-D03,2025,10,2686.89
C10,CC-C10-D03,2025,11,3097.43
C10,CC-C10-D03,2025,12,2712.92
C10,CC-C10-D03,2026,1,2407.36
C10,CC-C10-D03,2026,2,2414.1
C10,CC-C10-D03,2026,3,2818.22
C10,CC-C10-D03,2026,4,2718.1
C10,CC-C10-D03,2026,5,2533.84
C10,CC-C10-D03,2026,6,2525.8
